CREATE 5374
EDGE 478 479 917
EDGE 479 1109 806
EDGE 479 4731 889
EDGE 479 4707 980
EDGE 480 920 913
EDGE 480 4665 989
EDGE 480 1130 838
EDGE 480 1176 969
EDGE 480 1285 869
EDGE 480 481 967
EDGE 481 1285 860
EDGE 481 1176 973
EDGE 481 1693 849
EDGE 481 1597 998
EDGE 482 1008 891
EDGE 482 592 971
EDGE 483 3924 926
EDGE 483 484 873
EDGE 484 1707 967
EDGE 485 842 958
EDGE 485 841 814
EDGE 485 1515 942
EDGE 486 4646 843
EDGE 486 4775 949
EDGE 486 487 824
EDGE 487 4932 944
EDGE 487 1086 957
EDGE 487 1781 876
EDGE 487 4868 939
EDGE 487 1769 906
EDGE 487 1065 811
EDGE 488 489 953
EDGE 490 776 876
EDGE 490 491 955
EDGE 492 1252 856
EDGE 492 543 960
EDGE 492 796 877
EDGE 492 1753 830
EDGE 492 493 956
EDGE 493 1034 957
EDGE 494 944 913
EDGE 494 495 873
EDGE 495 1090 904
EDGE 495 714 823
EDGE 495 5274 858
EDGE 495 1059 914
EDGE 495 932 934
EDGE 495 1821 990
EDGE 495 5334 817
EDGE 495 1028 839
EDGE 495 1513 965
EDGE 496 1606 885
EDGE 496 497 966
EDGE 497 5091 978
EDGE 497 1443 997
EDGE 497 1268 814
EDGE 497 1520 901
EDGE 497 588 971
EDGE 497 587 963
EDGE 497 1108 822
EDGE 498 4684 861
EDGE 498 499 814
EDGE 499 1664 856
EDGE 500 3205 899
EDGE 500 3165 841
EDGE 500 2517 896
EDGE 500 2648 841
EDGE 500 2764 995
EDGE 500 2886 991
EDGE 500 2614 915
EDGE 500 501 918
EDGE 501 2220 908
EDGE 502 1037 852
EDGE 502 1433 898
EDGE 502 616 893
EDGE 502 1172 989
EDGE 502 1528 960
EDGE 503 1219 967
EDGE 503 5224 877
EDGE 503 1059 887
EDGE 503 747 882
EDGE 503 1600 974
EDGE 503 1516 982
EDGE 503 1722 901
EDGE 503 1055 899
EDGE 503 504 907
EDGE 505 5084 969
EDGE 505 1792 835
EDGE 505 998 918
EDGE 505 1468 896
EDGE 505 515 929
EDGE 506 4185 989
EDGE 506 507 835
EDGE 507 4663 817
EDGE 508 1469 994
EDGE 509 3488 918
EDGE 509 510 982
EDGE 510 3967 853
EDGE 511 1330 830
EDGE 511 1591 905
EDGE 511 1152 956
EDGE 511 512 833
EDGE 512 1510 843
EDGE 513 514 916
EDGE 514 930 888
EDGE 516 823 976
EDGE 516 517 863
EDGE 517 1583 836
EDGE 518 1030 974
EDGE 518 519 814
EDGE 519 755 892
EDGE 520 521 987
EDGE 521 1569 859
EDGE 521 630 818
EDGE 521 1504 949
EDGE 521 5052 885
EDGE 522 4673 863
EDGE 522 529 963
EDGE 522 1333 852
EDGE 522 4615 978
EDGE 523 1617 855
EDGE 523 2803 907
EDGE 523 5104 977
EDGE 523 1419 960
EDGE 523 1123 966
EDGE 523 4979 868
EDGE 523 1373 910
EDGE 523 524 992
EDGE 524 5363 996
EDGE 525 1099 876
EDGE 525 1131 877
EDGE 525 526 851
EDGE 526 1576 813
EDGE 527 818 892
EDGE 527 528 855
EDGE 528 5142 951
EDGE 529 1001 860
EDGE 530 2660 817
EDGE 530 531 850
EDGE 531 1319 810
EDGE 531 924 899
EDGE 531 991 908
EDGE 532 1034 885
EDGE 532 5050 869
EDGE 532 4861 989
EDGE 533 1590 881
EDGE 534 1536 812
EDGE 534 4798 913
EDGE 534 4908 889
EDGE 534 4742 803
EDGE 534 4622 874
EDGE 534 735 951
EDGE 534 1529 880
EDGE 534 535 981
EDGE 535 1535 835
EDGE 535 1170 835
EDGE 535 735 879
EDGE 536 770 955
EDGE 536 1777 935
EDGE 536 1116 941
EDGE 537 964 817
EDGE 537 5292 985
EDGE 537 619 986
EDGE 537 538 803
EDGE 538 1203 970
EDGE 539 1396 830
EDGE 539 5232 829
EDGE 539 892 966
EDGE 539 1500 971
EDGE 539 5075 877
EDGE 539 540 991
EDGE 540 5125 861
EDGE 540 1485 820
EDGE 540 4919 932
EDGE 540 1674 929
EDGE 540 1410 932
EDGE 541 1149 913
EDGE 541 865 893
EDGE 541 639 805
EDGE 541 4879 872
EDGE 541 1078 841
EDGE 541 542 964
EDGE 542 5244 911
EDGE 543 544 890
EDGE 544 1066 921
EDGE 544 981 984
EDGE 544 1162 896
EDGE 544 803 976
EDGE 545 4779 984
EDGE 545 4700 962
EDGE 545 1039 947
EDGE 545 546 900
EDGE 546 699 849
EDGE 546 740 849
EDGE 547 2036 832
EDGE 547 4310 924
EDGE 547 3282 930
EDGE 547 2388 970
EDGE 547 548 862
EDGE 548 4359 830
EDGE 549 5022 882
EDGE 549 1539 909
EDGE 549 1474 909
EDGE 549 550 924
EDGE 550 999 973
EDGE 551 1742 916
EDGE 551 552 884
EDGE 552 4416 870
EDGE 553 4914 925
EDGE 553 1145 954
EDGE 553 554 874
EDGE 555 3234 833
EDGE 555 556 829
EDGE 556 3375 865
EDGE 556 3437 917
EDGE 556 3408 809
EDGE 556 2969 912
EDGE 557 1734 995
EDGE 557 558 809
EDGE 558 1063 861
EDGE 559 5136 954
EDGE 559 560 845
EDGE 560 668 929
EDGE 561 911 944
EDGE 562 2575 815
EDGE 562 563 896
EDGE 563 4755 974
EDGE 564 565 929
EDGE 565 5011 862
EDGE 565 727 961
EDGE 565 5044 891
EDGE 565 1210 812
EDGE 566 1257 952
EDGE 566 637 873
EDGE 567 1480 930
EDGE 567 1591 932
EDGE 567 1318 847
EDGE 567 1789 863
EDGE 567 5142 962
EDGE 567 5135 940
EDGE 567 5085 876
EDGE 567 949 846
EDGE 567 568 821
EDGE 568 811 813
EDGE 570 880 879
EDGE 571 1022 969
EDGE 572 1213 832
EDGE 572 573 938
EDGE 573 971 868
EDGE 573 700 964
EDGE 573 1068 903
EDGE 573 1507 806
EDGE 574 575 967
EDGE 575 597 993
EDGE 575 1463 930
EDGE 576 1471 985
EDGE 576 4991 977
EDGE 576 1107 814
EDGE 576 1062 815
EDGE 576 577 865
EDGE 579 580 830
EDGE 580 2441 801
EDGE 580 2197 892
EDGE 580 3927 981
EDGE 580 2024 873
EDGE 580 3338 852
EDGE 580 2025 945
EDGE 580 3293 915
EDGE 580 3538 970
EDGE 581 4967 894
EDGE 581 582 977
EDGE 582 2216 830
EDGE 582 2350 835
EDGE 582 2332 954
EDGE 582 711 922
EDGE 583 1155 913
EDGE 583 584 849
EDGE 585 2709 863
EDGE 585 586 894
EDGE 586 4917 945
EDGE 586 2263 806
EDGE 586 3217 943
EDGE 587 892 816
EDGE 587 1299 902
EDGE 587 588 808
EDGE 588 596 942
EDGE 590 722 837
EDGE 590 591 999
EDGE 591 860 881
EDGE 592 906 864
EDGE 592 613 976
EDGE 592 1725 916
EDGE 593 4882 969
EDGE 593 1068 987
EDGE 593 1507 835
EDGE 594 1140 881
EDGE 595 881 986
EDGE 595 596 992
EDGE 596 1788 812
EDGE 596 1108 887
EDGE 596 4813 979
EDGE 596 1731 830
EDGE 596 4996 855
EDGE 597 5373 912
EDGE 597 598 839
EDGE 598 1772 911
EDGE 599 600 975
EDGE 600 5228 853
EDGE 600 1488 982
EDGE 600 1673 918
EDGE 600 5161 822
EDGE 601 851 971
EDGE 602 1534 846
EDGE 602 603 822
EDGE 603 1452 981
EDGE 604 2899 910
EDGE 604 2455 999
EDGE 604 2643 862
EDGE 604 605 942
EDGE 605 2277 903
EDGE 605 2784 959
EDGE 606 607 972
EDGE 607 5324 848
EDGE 607 930 923
EDGE 608 1453 933
EDGE 608 4812 864
EDGE 608 609 917
EDGE 609 1318 815
EDGE 609 657 962
EDGE 609 4892 802
EDGE 609 924 875
EDGE 610 648 840
EDGE 610 853 819
EDGE 611 4906 876
EDGE 611 4986 990
EDGE 611 612 905
EDGE 612 4860 944
EDGE 613 4895 937
EDGE 613 5288 821
EDGE 614 1545 958
EDGE 614 615 910
EDGE 615 1053 930
EDGE 615 667 805
EDGE 615 5101 823
EDGE 615 1427 980
EDGE 615 1777 830
EDGE 616 1670 981
EDGE 616 622 920
EDGE 616 4946 975
EDGE 616 4857 938
EDGE 616 632 991
EDGE 617 1111 873
EDGE 617 618 978
EDGE 618 5333 816
EDGE 618 5053 828
EDGE 619 1427 862
EDGE 619 1777 825
EDGE 619 5087 929
EDGE 619 620 911
EDGE 620 5137 825
EDGE 621 1574 869
EDGE 623 708 856
EDGE 623 624 812
EDGE 625 1653 937
EDGE 625 626 863
EDGE 626 4657 825
EDGE 627 4603 835
EDGE 627 628 821
EDGE 628 1860 836
EDGE 629 1342 877
EDGE 630 5052 993
EDGE 630 832 916
EDGE 631 5369 884
EDGE 631 1424 930
EDGE 631 632 876
EDGE 632 1087 942
EDGE 632 4882 959
EDGE 632 1424 830
EDGE 632 748 854
EDGE 632 743 908
EDGE 633 5149 981
EDGE 633 5007 936
EDGE 633 1381 814
EDGE 633 634 918
EDGE 635 645 959
EDGE 635 1149 890
EDGE 636 1774 838
EDGE 636 637 810
EDGE 637 1086 875
EDGE 637 665 973
EDGE 637 927 881
EDGE 638 639 810
EDGE 639 1380 813
EDGE 639 679 939
EDGE 639 4858 976
EDGE 639 4696 853
EDGE 639 4690 951
EDGE 640 1121 848
EDGE 641 1407 887
EDGE 641 961 986
EDGE 641 4994 989
EDGE 641 1075 839
EDGE 641 642 929
EDGE 642 1681 991
EDGE 642 931 858
EDGE 642 1165 820
EDGE 642 1521 886
EDGE 642 1752 912
EDGE 642 5107 908
EDGE 642 888 852
EDGE 643 1355 846
EDGE 643 644 914
EDGE 644 1457 801
EDGE 644 810 919
EDGE 644 4938 846
EDGE 645 1071 980
EDGE 645 1519 830
EDGE 645 989 834
EDGE 645 1239 916
EDGE 645 1447 918
EDGE 645 846 853
EDGE 645 1110 977
EDGE 646 4922 881
EDGE 646 647 846
EDGE 647 2029 910
EDGE 647 1209 811
EDGE 647 3266 879
EDGE 648 4708 929
EDGE 648 1432 966
EDGE 648 1384 895
EDGE 648 1426 952
EDGE 648 649 988
EDGE 649 4708 875
EDGE 649 1727 865
EDGE 649 1183 911
EDGE 649 985 955
EDGE 649 748 801
EDGE 650 710 893
EDGE 650 651 815
EDGE 653 1406 808
EDGE 653 654 874
EDGE 654 849 839
EDGE 654 1178 814
EDGE 654 796 854
EDGE 654 4792 847
EDGE 654 720 950
EDGE 655 3614 894
EDGE 656 5126 876
EDGE 656 4935 972
EDGE 656 4678 802
EDGE 656 4775 982
EDGE 656 735 935
EDGE 657 783 995
EDGE 658 4675 872
EDGE 658 4920 965
EDGE 658 1188 857
EDGE 658 1699 804
EDGE 658 659 844
EDGE 659 4988 933
EDGE 661 5256 907
EDGE 661 4670 966
EDGE 661 1006 813
EDGE 661 1224 916
EDGE 661 830 981
EDGE 661 720 828
EDGE 661 662 859
EDGE 662 4897 886
EDGE 662 4896 903
EDGE 663 950 910
EDGE 663 664 804
EDGE 664 943 987
EDGE 665 5348 923
EDGE 665 1384 993
EDGE 665 1258 846
EDGE 665 863 894
EDGE 666 667 992
EDGE 667 1095 949
EDGE 668 5018 803
EDGE 668 1053 911
EDGE 669 790 906
EDGE 669 670 832
EDGE 670 1894 806
EDGE 671 1825 857
EDGE 672 1220 857
EDGE 672 4062 929
EDGE 672 2356 920
EDGE 672 3092 807
EDGE 672 1340 867
EDGE 672 2040 844
EDGE 672 673 805
EDGE 673 2515 832
EDGE 674 5339 923
EDGE 674 675 880
EDGE 675 1315 872
EDGE 675 1072 917
EDGE 676 1423 933
EDGE 676 816 911
EDGE 676 677 920
EDGE 677 1522 970
EDGE 677 788 836
EDGE 677 1455 960
EDGE 678 1324 855
EDGE 678 679 870
EDGE 680 1375 888
EDGE 680 681 804
EDGE 681 1123 916
EDGE 682 1849 933
EDGE 682 683 813
EDGE 683 4173 953
EDGE 683 3216 948
EDGE 684 4749 821
EDGE 685 1088 962
EDGE 686 1741 979
EDGE 686 687 959
EDGE 687 1585 838
EDGE 688 1490 943
EDGE 688 689 982
EDGE 689 1367 894
EDGE 690 1054 886
EDGE 690 5278 946
EDGE 690 5198 980
EDGE 690 1251 933
EDGE 690 691 966
EDGE 691 729 850
EDGE 691 933 846
EDGE 692 1111 857
EDGE 692 693 929
EDGE 693 1572 880
EDGE 694 1258 848
EDGE 694 1018 962
EDGE 695 4817 884
EDGE 695 1266 843
EDGE 696 5005 932
EDGE 696 697 860
EDGE 697 4497 804
EDGE 699 4779 926
EDGE 699 1039 818
EDGE 700 4946 951
EDGE 700 1116 837
EDGE 700 1141 936
EDGE 700 1037 957
EDGE 700 971 855
EDGE 701 3344 958
EDGE 701 702 816
EDGE 702 5006 962
EDGE 702 2666 837
EDGE 702 883 883
EDGE 702 4447 898
EDGE 703 1795 998
EDGE 703 1091 986
EDGE 703 4922 907
EDGE 704 913 888
EDGE 704 705 864
EDGE 705 1293 995
EDGE 705 719 931
EDGE 706 4774 929
EDGE 706 4949 994
EDGE 706 5259 810
EDGE 706 707 843
EDGE 708 1244 991
EDGE 708 1063 931
EDGE 709 710 826
EDGE 711 2096 856
EDGE 712 4060 854
EDGE 712 713 951
EDGE 713 3391 943
EDGE 713 3385 876
EDGE 713 4212 822
EDGE 713 4680 984
EDGE 713 4541 973
EDGE 714 5080 904
EDGE 714 1028 989
EDGE 714 932 871
EDGE 715 3629 803
EDGE 715 716 908
EDGE 716 3922 952
EDGE 716 2426 842
EDGE 717 1060 931
EDGE 717 5197 801
EDGE 718 5368 859
EDGE 718 719 842
EDGE 719 1596 971
EDGE 719 5200 819
EDGE 720 981 875
EDGE 721 1747 965
EDGE 721 4825 845
EDGE 722 1811 860
EDGE 722 1810 823
EDGE 723 1452 836
EDGE 723 724 887
EDGE 724 5016 832
EDGE 725 3736 850
EDGE 725 3759 810
EDGE 725 4144 982
EDGE 725 726 903
EDGE 726 4375 864
EDGE 727 1325 947
EDGE 727 1694 944
EDGE 727 1501 897
EDGE 728 1265 938
EDGE 729 1212 935
EDGE 729 1154 920
EDGE 729 5338 943
EDGE 729 5326 847
EDGE 729 1134 888
EDGE 729 836 867
EDGE 729 941 969
EDGE 729 730 878
EDGE 730 1194 916
EDGE 731 1731 882
EDGE 731 732 880
EDGE 732 1627 857
EDGE 733 4886 820
EDGE 733 1580 992
EDGE 733 1629 921
EDGE 733 1647 809
EDGE 733 5191 954
EDGE 734 1253 963
EDGE 734 1494 891
EDGE 735 1560 850
EDGE 735 979 914
EDGE 736 1756 864
EDGE 736 1378 822
EDGE 736 1700 892
EDGE 737 1158 900
EDGE 738 3857 906
EDGE 738 739 882
EDGE 739 4006 990
EDGE 739 4281 831
EDGE 740 799 942
EDGE 741 907 957
EDGE 741 742 975
EDGE 742 1807 831
EDGE 742 4765 995
EDGE 743 1117 984
EDGE 743 1114 884
EDGE 744 4316 918
EDGE 744 745 875
EDGE 745 3988 914
EDGE 747 853 969
EDGE 747 748 970
EDGE 748 1114 947
EDGE 749 4339 846
EDGE 749 750 988
EDGE 750 4391 922
EDGE 751 1606 889
EDGE 751 752 882
EDGE 752 4000 835
EDGE 752 4077 906
EDGE 753 4169 829
EDGE 753 754 840
EDGE 754 4345 876
EDGE 755 756 964
EDGE 756 5206 928
EDGE 757 869 806
EDGE 758 763 906
EDGE 758 759 804
EDGE 759 5078 999
EDGE 760 1789 807
EDGE 760 5153 836
EDGE 760 978 968
EDGE 760 939 818
EDGE 761 762 979
EDGE 762 5216 901
EDGE 763 5365 993
EDGE 763 764 806
EDGE 765 1059 847
EDGE 765 1332 947
EDGE 765 1384 895
EDGE 765 985 826
EDGE 766 1560 852
EDGE 766 1701 836
EDGE 766 1687 805
EDGE 766 905 847
EDGE 766 767 868
EDGE 767 852 984
EDGE 769 1809 926
EDGE 770 1116 879
EDGE 772 1229 868
EDGE 772 773 809
EDGE 773 950 919
EDGE 774 1321 992
EDGE 774 775 906
EDGE 775 1304 895
EDGE 775 5316 981
EDGE 775 5249 920
EDGE 776 1244 966
EDGE 777 4651 845
EDGE 777 778 994
EDGE 778 4516 979
EDGE 779 2390 966
EDGE 779 2425 890
EDGE 779 780 819
EDGE 780 2968 939
EDGE 781 4555 826
EDGE 781 782 813
EDGE 782 993 901
EDGE 783 1255 871
EDGE 783 1786 835
EDGE 783 4930 951
EDGE 783 949 899
EDGE 783 784 856
EDGE 784 4812 884
EDGE 784 1453 937
EDGE 784 1818 846
EDGE 784 1255 926
EDGE 785 1320 853
EDGE 785 786 839
EDGE 786 1443 938
EDGE 787 1098 927
EDGE 787 788 886
EDGE 788 4858 851
EDGE 788 1239 952
EDGE 788 1685 849
EDGE 788 1339 992
EDGE 788 5194 967
EDGE 788 4857 952
EDGE 789 1904 906
EDGE 789 2623 865
EDGE 789 1941 919
EDGE 789 1905 919
EDGE 789 790 916
EDGE 790 3210 900
EDGE 790 1900 976
EDGE 790 3551 980
EDGE 790 1895 976
EDGE 791 1029 953
EDGE 791 792 878
EDGE 792 1370 891
EDGE 792 1033 965
EDGE 792 5108 974
EDGE 792 4690 927
EDGE 793 4015 822
EDGE 793 794 884
EDGE 794 4314 969
EDGE 794 4426 950
EDGE 794 4628 994
EDGE 794 4022 983
EDGE 794 3632 902
EDGE 795 1074 880
EDGE 796 1464 897
EDGE 796 5081 862
EDGE 796 981 982
EDGE 796 1119 858
EDGE 796 797 900
EDGE 798 1077 930
EDGE 798 799 855
EDGE 800 4357 937
EDGE 800 801 804
EDGE 801 4445 991
EDGE 802 4819 814
EDGE 802 1162 943
EDGE 802 803 817
EDGE 803 1200 982
EDGE 804 5370 800
EDGE 804 805 971
EDGE 805 1555 863
EDGE 806 885 808
EDGE 806 807 836
EDGE 807 1153 821
EDGE 807 1209 862
EDGE 807 854 993
EDGE 807 4786 949
EDGE 807 4688 903
EDGE 808 809 916
EDGE 809 1111 967
EDGE 811 1246 961
EDGE 811 1103 854
EDGE 811 845 822
EDGE 812 3704 944
EDGE 812 813 950
EDGE 813 3856 909
EDGE 815 1249 928
EDGE 816 1423 858
EDGE 817 818 948
EDGE 818 1429 992
EDGE 818 4774 949
EDGE 818 1416 826
EDGE 819 2866 868
EDGE 819 3026 984
EDGE 819 2087 887
EDGE 819 820 932
EDGE 820 3894 859
EDGE 820 3181 912
EDGE 821 994 828
EDGE 821 1348 919
EDGE 821 1113 972
EDGE 821 822 922
EDGE 822 1043 928
EDGE 822 958 922
EDGE 822 1425 886
EDGE 824 825 851
EDGE 825 1266 908
EDGE 825 1161 904
EDGE 826 4669 903
EDGE 826 5000 962
EDGE 826 4753 892
EDGE 827 4075 821
EDGE 827 3843 813
EDGE 827 828 913
EDGE 828 3770 894
EDGE 830 4713 873
EDGE 830 1007 992
EDGE 831 1676 983
EDGE 831 1817 985
EDGE 831 1669 965
EDGE 831 1109 970
EDGE 831 832 997
EDGE 832 4599 805
EDGE 832 1022 952
EDGE 832 1286 969
EDGE 832 1570 966
EDGE 832 1703 890
EDGE 832 1504 966
EDGE 832 1148 970
EDGE 833 1604 862
EDGE 833 834 840
EDGE 834 5029 860
EDGE 834 1365 959
EDGE 835 1080 867
EDGE 835 836 864
EDGE 837 931 980
EDGE 837 838 980
EDGE 838 1092 904
EDGE 838 1732 977
EDGE 838 966 984
EDGE 838 5013 859
EDGE 838 4795 866
EDGE 839 1395 972
EDGE 840 4849 966
EDGE 840 1503 947
EDGE 840 1142 973
EDGE 840 971 891
EDGE 841 1030 905
EDGE 841 842 942
EDGE 842 1409 952
EDGE 844 1152 810
EDGE 846 847 976
EDGE 847 1774 972
EDGE 847 5332 910
EDGE 847 985 938
EDGE 847 4870 837
EDGE 847 4723 981
EDGE 848 849 908
EDGE 849 1753 843
EDGE 849 1758 977
EDGE 850 851 827
EDGE 851 912 827
EDGE 851 1293 907
EDGE 851 1446 857
EDGE 851 1197 929
EDGE 852 4908 950
EDGE 853 874 881
EDGE 854 966 977
EDGE 854 1014 869
EDGE 854 855 884
EDGE 855 1167 836
EDGE 855 1803 980
EDGE 855 1624 906
EDGE 855 1599 957
EDGE 855 5322 866
EDGE 855 5228 812
EDGE 855 5092 987
EDGE 855 5057 916
EDGE 855 4974 872
EDGE 855 4561 904
EDGE 856 5147 858
EDGE 856 857 838
EDGE 857 1651 812
EDGE 858 4279 818
EDGE 858 4454 925
EDGE 858 859 937
EDGE 859 4278 973
EDGE 861 1376 817
EDGE 861 1375 952
EDGE 863 1601 999
EDGE 863 5203 867
EDGE 864 5125 894
EDGE 864 1812 952
EDGE 865 4681 935
EDGE 865 1620 814
EDGE 865 980 966
EDGE 865 866 839
EDGE 867 1615 822
EDGE 867 2488 884
EDGE 867 3510 937
EDGE 867 2092 947
EDGE 867 2300 865
EDGE 867 1927 915
EDGE 867 868 908
EDGE 868 2872 937
EDGE 869 4992 863
EDGE 870 5262 848
EDGE 870 871 819
EDGE 871 1783 863
EDGE 872 3440 882
EDGE 872 3325 930
EDGE 872 3764 990
EDGE 872 873 837
EDGE 873 2010 907
EDGE 874 4729 828
EDGE 874 4623 809
EDGE 876 877 954
EDGE 878 3438 870
EDGE 878 3357 892
EDGE 878 2068 973
EDGE 878 879 919
EDGE 879 3136 941
EDGE 879 2266 984
EDGE 880 1107 903
EDGE 881 1755 995
EDGE 882 1342 892
EDGE 882 889 907
EDGE 882 1770 913
EDGE 882 5123 974
EDGE 882 4947 884
EDGE 883 968 923
EDGE 883 2701 987
EDGE 884 1772 896
EDGE 885 1485 851
EDGE 887 1479 880
EDGE 887 1408 822
EDGE 887 888 804
EDGE 889 4753 920
EDGE 890 3008 928
EDGE 890 3006 978
EDGE 890 3388 923
EDGE 890 2601 889
EDGE 890 891 927
EDGE 891 2130 810
EDGE 892 1500 947
EDGE 892 986 935
EDGE 892 5015 828
EDGE 892 1268 904
EDGE 892 1719 826
EDGE 892 4969 818
EDGE 892 4301 895
EDGE 892 893 924
EDGE 893 1715 950
EDGE 893 1268 870
EDGE 895 896 825
EDGE 896 1613 934
EDGE 897 4219 812
EDGE 897 898 947
EDGE 898 3957 985
EDGE 899 3610 894
EDGE 899 900 935
EDGE 900 4398 858
EDGE 901 4237 851
EDGE 901 902 878
EDGE 902 4889 972
EDGE 903 1886 851
EDGE 903 904 861
EDGE 904 2663 925
EDGE 904 1925 919
EDGE 906 1329 952
EDGE 906 4895 924
EDGE 906 907 874
EDGE 907 5025 954
EDGE 907 4894 865
EDGE 907 1568 969
EDGE 908 1640 821
EDGE 908 909 828
EDGE 909 5351 826
EDGE 910 4720 909
EDGE 910 911 809
EDGE 911 5143 901
EDGE 911 5051 867
EDGE 911 5306 946
EDGE 912 913 984
EDGE 914 915 860
EDGE 915 4461 981
EDGE 916 4230 968
EDGE 916 917 822
EDGE 917 1630 953
EDGE 918 919 888
EDGE 919 1079 883
EDGE 920 4760 874
EDGE 920 1176 962
EDGE 920 4558 863
EDGE 921 1150 975
EDGE 921 922 953
EDGE 922 942 812
EDGE 922 1276 825
EDGE 922 1820 812
EDGE 923 4637 913
EDGE 923 4599 834
EDGE 923 1718 995
EDGE 923 1335 887
EDGE 923 924 900
EDGE 924 1089 864
EDGE 924 949 924
EDGE 925 926 922
EDGE 926 4976 972
EDGE 927 5327 912
EDGE 928 5327 995
EDGE 929 4817 966
EDGE 929 4942 916
EDGE 929 4722 853
EDGE 929 1438 865
EDGE 929 1199 969
EDGE 929 930 835
EDGE 930 1266 907
EDGE 931 1357 901
EDGE 931 4978 860
EDGE 932 1257 904
EDGE 933 5152 940
EDGE 933 5195 882
EDGE 934 3262 920
EDGE 934 2843 925
EDGE 934 2595 950
EDGE 934 4231 978
EDGE 934 3540 908
EDGE 934 2910 875
EDGE 934 2059 809
EDGE 934 2806 954
EDGE 934 935 989
EDGE 937 938 882
EDGE 938 1382 953
EDGE 938 4748 812
EDGE 939 940 830
EDGE 940 1109 860
EDGE 940 4731 821
EDGE 940 5183 906
EDGE 940 5211 871
EDGE 941 1288 908
EDGE 941 1528 918
EDGE 941 1037 855
EDGE 942 1820 836
EDGE 942 943 907
EDGE 943 1259 878
EDGE 943 1180 867
EDGE 945 5260 907
EDGE 945 1262 849
EDGE 945 946 962
EDGE 946 1658 973
EDGE 947 2964 846
EDGE 947 3152 913
EDGE 947 3883 884
EDGE 947 1869 875
EDGE 947 948 855
EDGE 948 1920 854
EDGE 949 5085 894
EDGE 951 4037 936
EDGE 951 952 988
EDGE 952 1683 928
EDGE 953 1408 933
EDGE 953 1056 932
EDGE 955 4456 936
EDGE 955 4154 977
EDGE 955 3869 984
EDGE 955 956 866
EDGE 956 3833 805
EDGE 957 958 840
EDGE 958 1642 915
EDGE 958 4626 923
EDGE 958 1348 851
EDGE 958 1523 857
EDGE 959 960 829
EDGE 960 1705 843
EDGE 960 4841 841
EDGE 960 1083 878
EDGE 961 4686 832
EDGE 961 4842 904
EDGE 961 962 888
EDGE 962 1056 984
EDGE 962 5359 891
EDGE 962 1666 810
EDGE 963 1728 817
EDGE 964 5124 987
EDGE 964 4862 948
EDGE 965 1679 815
EDGE 966 1315 966
EDGE 966 1733 850
EDGE 966 4957 995
EDGE 966 1617 815
EDGE 966 1153 898
EDGE 967 2421 866
EDGE 967 1444 823
EDGE 967 4266 808
EDGE 967 2701 824
EDGE 967 4587 993
EDGE 967 3644 852
EDGE 967 2017 892
EDGE 967 3132 827
EDGE 967 968 819
EDGE 968 3133 866
EDGE 969 997 833
EDGE 969 970 895
EDGE 970 1151 865
EDGE 972 4866 886
EDGE 972 4890 863
EDGE 972 1633 979
EDGE 972 1342 802
EDGE 972 978 849
EDGE 972 973 887
EDGE 973 1188 997
EDGE 974 4922 852
EDGE 975 1603 969
EDGE 976 1524 820
EDGE 976 977 976
EDGE 977 1397 931
EDGE 977 1516 807
EDGE 978 1633 863
EDGE 980 1455 910
EDGE 981 1316 904
EDGE 981 1406 970
EDGE 981 4669 925
EDGE 981 5353 854
EDGE 981 5272 833
EDGE 981 1101 847
EDGE 982 5138 825
EDGE 982 983 975
EDGE 983 4771 857
EDGE 984 1071 867
EDGE 984 985 985
EDGE 985 1106 928
EDGE 987 4503 954
EDGE 987 1015 856
EDGE 987 2773 921
EDGE 987 988 927
EDGE 988 3021 934
EDGE 988 1886 805
EDGE 989 990 955
EDGE 991 1335 918
EDGE 992 4151 889
EDGE 992 993 863
EDGE 994 995 987
EDGE 995 1113 981
EDGE 995 1531 986
EDGE 995 1043 874
EDGE 996 1089 808
EDGE 996 997 846
EDGE 997 1772 908
EDGE 997 1394 844
EDGE 998 1356 925
EDGE 998 1403 818
EDGE 998 1251 843
EDGE 998 5274 883
EDGE 998 5257 851
EDGE 998 5166 977
EDGE 998 1761 988
EDGE 999 5352 877
EDGE 999 1000 983
EDGE 1000 1161 932
EDGE 1001 1382 985
EDGE 1002 4405 867
EDGE 1002 1003 961
EDGE 1003 2149 855
EDGE 1003 4256 990
EDGE 1003 3846 975
EDGE 1004 1325 821
EDGE 1004 1326 859
EDGE 1004 1120 988
EDGE 1005 1500 972
EDGE 1005 4922 948
EDGE 1006 1007 921
EDGE 1008 1687 958
EDGE 1008 4800 974
EDGE 1008 1009 854
EDGE 1010 2245 892
EDGE 1010 1011 847
EDGE 1011 1792 897
EDGE 1011 4995 942
EDGE 1011 4838 951
EDGE 1011 4813 966
EDGE 1012 3346 960
EDGE 1012 3688 999
EDGE 1012 1013 837
EDGE 1013 1815 837
EDGE 1014 4634 924
EDGE 1015 2878 837
EDGE 1015 3021 832
EDGE 1015 4306 861
EDGE 1015 1016 844
EDGE 1016 3429 907
EDGE 1016 2975 932
EDGE 1016 2353 906
EDGE 1017 1293 829
EDGE 1019 1020 947
EDGE 1022 5170 903
EDGE 1022 4599 999
EDGE 1023 1598 989
EDGE 1024 1750 900
EDGE 1024 1025 914
EDGE 1025 3670 989
EDGE 1026 4161 918
EDGE 1026 5056 834
EDGE 1026 1853 906
